Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,35:27,12,28,.429,1,5,.200,8,8,1.000,1,4,5,4,0,1,5,1,33,-4
Robin Lopez,29:50,5,8,.625,0,0,,0,0,,3,1,4,3,1,0,0,2,10,-8
Russell Westbrook,28:26,7,17,.412,1,4,.250,4,8,.500,2,9,11,7,0,0,6,3,19,-13
Isaac Bonga,25:38,0,3,.000,0,2,.000,0,0,,0,4,4,0,0,0,1,4,0,-9
Anthony Gill,22:15,1,4,.250,0,3,.000,0,0,,2,6,8,2,1,0,2,1,2,+6
Jerome Robinson,29:45,2,7,.286,0,3,.000,0,0,,0,5,5,1,1,0,2,2,4,-21
Garrison Mathews,23:08,1,3,.333,1,2,.500,5,5,1.000,1,1,2,0,1,0,0,3,8,-17
Raul Neto,22:27,3,10,.300,2,6,.333,0,0,,2,3,5,1,3,1,1,1,8,-12
Jordan Bell,15:31,2,5,.400,0,1,.000,0,0,,1,3,4,0,0,1,2,3,4,-14
Alex Len,6:20,0,0,,0,0,,0,2,.000,0,2,2,1,0,0,1,2,0,0
Cassius Winston,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
