Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Stephen Curry,25:54,5,13,.385,2,7,.286,4,5,.800,0,4,4,7,3,0,3,2,16,-24
Kelly Oubre,25:54,6,10,.600,0,2,.000,2,3,.667,1,4,5,1,0,0,2,2,14,-24
Andrew Wiggins,21:36,1,5,.200,0,3,.000,1,2,.500,0,2,2,0,2,0,2,3,3,-26
Draymond Green,12:54,3,5,.600,0,1,.000,0,0,,0,1,1,2,0,1,3,1,6,-22
Kevon Looney,5:53,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-15
Juan Toscano-Anderson,27:11,3,5,.600,1,2,.500,0,0,,0,5,5,4,2,0,3,4,7,-4
James Wiseman,25:14,2,7,.286,0,2,.000,1,3,.333,1,7,8,0,0,1,1,6,5,-7
Eric Paschall,22:29,8,14,.571,1,3,.333,1,1,1.000,1,3,4,1,1,0,1,3,18,-4
Damion Lee,22:18,0,4,.000,0,4,.000,1,2,.500,0,2,2,2,0,1,0,1,1,-7
Brad Wanamaker,22:06,3,9,.333,0,2,.000,3,3,1.000,0,1,1,6,0,0,3,0,9,-2
Kent Bazemore,17:36,3,6,.500,3,4,.750,0,0,,0,2,2,3,0,0,2,2,9,+5
Mychal Mulder,10:55,1,6,.167,1,4,.250,0,0,,0,0,0,0,2,1,0,0,3,0
