Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Andrew Wiggins,38:44,.400,.333,.167,.333,3.0,9.4,6.5,15.0,2.4,1.9,12.7,17.3,85,100,-2.3
Draymond Green,35:37,.295,.318,.364,.182,0.0,25.4,14.2,39.7,1.3,4.1,29.6,20.2,69,96,-4.4
Stephen Curry,35:37,.815,.765,.647,.353,0.0,17.8,9.9,33.0,1.3,0.0,4.8,24.7,153,102,18.7
Kelly Oubre,35:37,.693,.688,.500,.188,3.2,7.6,5.7,5.2,0.0,4.1,10.4,23.1,114,104,6.1
Juan Toscano-Anderson,28:58,.667,.667,.167,.000,3.9,31.3,19.2,10.6,0.0,0.0,25.0,11.8,102,101,-2.4
Damion Lee,19:02,.300,.300,1.000,.000,0.0,23.8,13.3,28.4,0.0,0.0,28.6,15.7,68,103,-5.0
Kent Bazemore,12:54,.500,.500,.000,.000,8.9,7.0,7.8,27.7,0.0,0.0,33.3,29.7,75,108,-10.1
Brad Wanamaker,12:23,.200,.200,.600,.000,9.2,7.3,8.2,0.0,0.0,0.0,28.6,24.1,37,108,-21.4
Eric Paschall,12:23,.400,.400,.000,.000,9.2,14.6,12.2,0.0,0.0,0.0,16.7,20.7,71,106,-10.8
Mychal Mulder,8:45,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,8.4,0.0,14.6,92,103,0.5
