Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DAL,240,.587,.532,.430,.269,28.3,71.1,49.5,62.8,8.1,13.5,8.8,100.0,124.0,117.9
ATL,240,.595,.578,.422,.189,28.9,71.7,50.5,68.9,6.1,7.5,14.1,100.0,117.9,124.0
