Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,37:50,8,20,.400,1,5,.200,10,10,1.000,1,7,8,14,2,1,4,1,27,+3
Josh Richardson,35:38,3,11,.273,1,7,.143,7,8,.875,3,3,6,2,2,2,2,2,14,0
Kristaps Porziņģis,34:29,10,20,.500,1,6,.167,3,3,1.000,3,8,11,2,1,0,1,2,24,+9
Maxi Kleber,32:12,3,6,.500,2,4,.500,0,0,,1,4,5,3,0,2,0,3,8,+9
Dorian Finney-Smith,28:50,5,10,.500,3,7,.429,0,0,,3,2,5,0,1,0,1,3,13,+6
Tim Hardaway,30:02,8,15,.533,5,10,.500,1,2,.500,0,4,4,0,0,0,1,2,22,+2
Jalen Brunson,24:02,5,8,.625,0,0,,2,2,1.000,1,3,4,4,1,0,1,2,12,+7
Willie Cauley-Stein,10:53,1,1,1.000,0,0,,0,0,,1,1,2,1,0,2,0,3,2,-4
Trey Burke,5:18,0,2,.000,0,1,.000,0,0,,0,0,0,1,1,0,0,0,0,-4
James Johnson,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+2
