Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,0,240,43,93,.462,13,40,.325,23,25,.920,13,32,45,27,8,7,10,19,122
ATL,1,240,45,90,.500,14,38,.368,12,17,.706,13,33,46,31,6,4,16,20,116
