Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Doug Christie,32:27,.500,.500,.125,.000,0.0,10.2,4.8,5.2,4.9,0.0,33.3,16.1,68,115,-6.2
Peja Stojaković,30:45,.588,.588,.353,.000,6.3,10.6,8.3,6.8,3.4,0.0,15.0,27.8,105,118,6.4
Mike Bibby,29:34,.458,.458,.083,.000,0.0,3.6,1.7,23.7,0.0,0.0,20.0,21.5,86,128,-8.5
Hedo Türkoğlu,23:43,.773,.667,.000,.667,0.0,13.6,6.5,12.9,2.2,0.0,20.5,8.8,133,119,-0.5
Vlade Divac,21:45,.429,.429,.000,.000,8.9,14.9,11.7,15.3,2.4,3.0,12.5,15.7,96,116,1.3
Keon Clark,33:24,.425,.300,.000,.400,20.8,6.6,14.1,4.7,1.6,2.0,14.5,17.9,99,122,-6.1
Jim Jackson,26:11,.531,.500,.059,.118,3.8,21.0,11.9,18.3,4.0,0.0,5.3,31.3,113,112,9.1
Damon Jones,18:26,.000,.000,.429,.000,10.9,24.2,17.2,30.5,5.8,0.0,0.0,16.7,45,106,-3.2
Gerald Wallace,15:33,.200,.200,.000,.000,6.1,6.8,6.5,0.0,6.5,0.0,16.7,16.1,46,112,-11.0
Mateen Cleaves,8:12,.200,.200,.000,.000,0.0,13.6,6.5,0.0,0.0,0.0,16.7,32.3,38,124,-27.0
