Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIA,240,.585,.538,.463,.300,14.3,83.8,46.8,61.1,11.8,4.9,9.9,100.0,113.4,108.0
CHI,240,.596,.563,.481,.165,16.2,85.7,53.2,73.7,7.5,4.7,16.7,100.0,108.0,113.4
