Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jimmy Butler,38:37,9,19,.474,0,2,.000,12,15,.800,2,8,10,8,3,1,1,3,30,+4
Trevor Ariza,36:52,8,14,.571,5,7,.714,0,0,,3,4,7,3,1,2,2,4,21,-1
Bam Adebayo,33:16,7,8,.875,0,0,,3,5,.600,0,4,4,4,0,0,2,4,17,-6
Duncan Robinson,32:46,4,9,.444,3,8,.375,0,0,,0,1,1,4,2,1,1,2,11,0
Kendrick Nunn,21:38,3,7,.429,1,4,.250,0,0,,0,1,1,4,0,0,2,4,7,+5
Tyler Herro,22:40,1,7,.143,0,4,.000,2,2,1.000,0,3,3,4,1,1,2,1,4,-25
Goran Dragić,22:36,5,10,.500,3,5,.600,2,4,.500,0,1,1,3,3,0,3,1,15,-4
Precious Achiuwa,14:34,0,2,.000,0,0,,0,0,,1,2,3,1,0,0,0,2,0,-2
Max Strus,7:32,1,2,.500,1,2,.500,0,0,,0,0,0,2,1,0,0,2,3,+3
Nemanja Bjelica,5:46,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-6
Gabe Vincent,3:43,1,2,.500,1,2,.500,0,0,,1,1,2,0,0,0,1,4,3,-8
