Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Malik Beasley,37:39,5,16,.313,0,6,.000,5,5,1.000,2,4,6,4,0,0,1,1,15,+1
D'Angelo Russell,37:21,10,21,.476,4,9,.444,9,10,.900,0,3,3,11,2,0,3,3,33,+1
Juan Hernangómez,34:21,10,14,.714,5,8,.625,0,1,.000,3,5,8,2,2,1,0,3,25,+3
Jarrett Culver,22:12,2,5,.400,0,1,.000,0,0,,1,5,6,1,0,0,2,2,4,+4
Ed Davis,13:50,2,3,.667,0,0,,0,0,,2,4,6,0,0,0,0,4,4,-4
Anthony Edwards,25:34,6,19,.316,1,7,.143,2,2,1.000,1,2,3,1,0,0,3,1,15,-9
Jarred Vanderbilt,23:07,4,5,.800,0,0,,3,7,.429,1,4,5,2,3,2,0,4,11,+9
Ricky Rubio,21:22,0,3,.000,0,1,.000,0,0,,0,4,4,2,1,0,2,5,0,-18
Jake Layman,14:22,2,3,.667,1,2,.500,2,2,1.000,0,1,1,1,0,1,1,3,7,-9
Naz Reid,10:12,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,2,5,2,-13
