Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,39:21,16,24,.667,4,6,.667,7,8,.875,0,2,2,5,0,0,3,3,43,+14
Rui Hachimura,39:09,5,10,.500,0,0,,2,3,.667,0,7,7,0,0,0,3,1,12,0
Russell Westbrook,37:40,12,23,.522,2,5,.400,9,11,.818,1,14,15,13,2,1,5,0,35,+10
Garrison Mathews,20:15,2,2,1.000,1,1,1.000,2,4,.500,0,0,0,0,0,0,0,4,7,+4
Alex Len,18:11,3,5,.600,0,0,,3,4,.750,0,6,6,1,0,0,2,3,9,+2
Robin Lopez,27:36,4,11,.364,0,0,,3,4,.750,3,2,5,0,1,0,0,2,11,+12
Deni Avdija,20:23,0,3,.000,0,3,.000,2,2,1.000,0,4,4,1,0,0,0,3,2,+2
Isaac Bonga,18:48,2,5,.400,0,2,.000,0,0,,3,1,4,2,1,0,0,5,4,+7
Raul Neto,14:57,2,2,1.000,0,0,,2,2,1.000,0,0,0,1,2,0,0,5,6,-9
Dāvis Bertāns,3:40,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,0,1,2,+3
