Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,1,240,47,86,.547,7,17,.412,30,38,.789,7,36,43,23,6,2,13,27,131
UTA,0,240,44,96,.458,18,48,.375,16,28,.571,11,36,47,19,10,3,16,27,122
