Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,1,240,44,90,.489,13,36,.361,19,19,1.000,12,43,55,20,4,3,20,17,120
MIN,0,240,45,99,.455,16,41,.390,8,14,.571,9,31,40,28,10,4,8,18,114
