Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Ennis,37:50,.722,.722,.111,.000,2.5,8.8,5.4,11.5,5.1,0.0,0.0,10.0,153,98,4.0
Chasson Randle,35:14,.444,.406,.438,.125,2.7,15.7,8.8,8.0,4.1,0.0,10.6,22.5,89,98,-3.5
Chuma Okeke,33:55,.405,.333,.222,.222,8.5,22.8,15.2,15.5,1.4,4.9,0.0,12.2,112,99,0.9
Dwayne Bacon,32:40,.461,.385,.154,.385,0.0,6.8,3.2,8.8,2.9,0.0,0.0,19.6,103,103,-4.7
Khem Birch,5:03,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0,112,-27.3
Terrence Ross,34:17,.426,.405,.238,.143,0.0,6.4,3.0,23.7,2.8,2.4,11.8,31.0,85,102,-2.3
Wendell Carter,30:59,.691,.615,.077,.385,12.4,28.5,19.9,10.9,0.0,2.7,11.6,23.3,133,102,3.6
Otto Porter,20:34,.338,.250,.500,.250,0.0,16.1,7.5,0.0,7.0,0.0,0.0,18.1,75,91,-3.8
R.J. Hampton,17:30,.581,.500,.167,.333,0.0,25.2,11.8,8.4,2.7,0.0,12.7,18.9,108,98,-2.1
Mohamed Bamba,16:58,.557,.556,.222,.222,17.0,13.0,15.2,10.6,2.8,4.9,16.8,29.4,103,98,-5.5
