Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Alec Burks,40:48,7,13,.538,6,12,.500,1,1,1.000,1,9,10,5,0,2,1,4,21,+13
RJ Barrett,38:09,8,22,.364,3,10,.300,2,2,1.000,1,6,7,7,1,0,5,1,21,-1
Taj Gibson,34:08,3,7,.429,0,1,.000,0,2,.000,3,5,8,4,0,4,1,3,6,+7
Elfrid Payton,14:57,4,7,.571,1,2,.500,0,0,,0,1,1,4,1,0,2,1,9,-3
Mitchell Robinson,6:14,1,1,1.000,0,0,,0,0,,1,0,1,0,1,0,1,1,2,+6
Nerlens Noel,31:28,3,7,.429,0,0,,0,0,,5,6,11,2,2,3,1,4,6,-4
Derrick Rose,29:06,6,15,.400,1,5,.200,0,0,,0,1,1,1,2,1,1,1,13,+7
Immanuel Quickley,26:02,4,14,.286,4,10,.400,1,1,1.000,1,2,3,5,1,1,2,3,13,+1
Kevin Knox,11:59,1,3,.333,1,3,.333,2,2,1.000,0,2,2,0,1,0,0,1,5,+8
Obi Toppin,7:09,3,4,.750,0,1,.000,0,0,,0,0,0,0,0,0,0,0,6,-4
