Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Alec Burks,40:48,.781,.769,.923,.077,2.6,22.5,12.8,18.5,0.0,4.6,6.9,15.4,151,103,7.8
RJ Barrett,38:09,.459,.432,.455,.091,2.8,16.1,9.6,29.4,1.3,0.0,17.9,31.7,91,106,-4.7
Taj Gibson,34:08,.381,.429,.143,.286,9.4,15.0,12.2,15.7,0.0,11.0,11.3,11.3,102,104,-2.0
Elfrid Payton,14:57,.643,.643,.286,.000,0.0,6.8,3.5,47.3,3.4,0.0,22.2,26.1,112,105,4.4
Mitchell Robinson,6:14,1.000,1.000,.000,.000,17.1,0.0,8.4,0.0,8.2,0.0,50.0,13.9,93,97,-3.8
Nerlens Noel,31:28,.429,.429,.000,.000,16.9,19.5,18.2,8.6,3.3,9.0,12.5,11.0,111,95,-1.4
Derrick Rose,29:06,.433,.433,.333,.000,0.0,3.5,1.8,5.5,3.5,3.2,6.3,23.9,86,105,-5.4
Immanuel Quickley,26:02,.450,.429,.714,.071,4.1,7.8,6.0,28.3,2.0,3.6,12.2,27.4,99,106,-0.4
Kevin Knox,11:59,.644,.500,1.000,.667,0.0,17.0,8.7,0.0,4.3,0.0,0.0,14.1,141,98,1.3
Obi Toppin,7:09,.750,.750,.250,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,143,117,4.1
