Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Blake Griffin,35:00,6,13,.462,0,5,.000,3,5,.600,0,7,7,2,0,0,2,2,15,-15
Mason Plumlee,32:12,7,8,.875,0,0,,0,0,,1,7,8,6,0,0,0,4,14,-9
Jerami Grant,31:25,4,11,.364,1,5,.200,0,0,,0,1,1,3,1,1,0,0,9,-14
Killian Hayes,21:12,3,6,.500,1,2,.500,0,0,,0,1,1,3,0,0,4,2,7,-3
Delon Wright,19:09,2,5,.400,1,3,.333,0,0,,0,2,2,4,1,0,1,0,5,+3
Josh Jackson,28:51,8,14,.571,3,7,.429,0,0,,0,6,6,2,1,0,2,5,19,-13
Derrick Rose,26:48,7,13,.538,1,3,.333,0,2,.000,0,1,1,6,2,1,1,1,15,-7
Sviatoslav Mykhailiuk,16:35,1,8,.125,1,8,.125,0,0,,0,2,2,1,0,0,0,1,3,+4
Jahlil Okafor,15:18,4,7,.571,0,0,,0,0,,4,3,7,1,0,0,2,4,8,-1
Sekou Doumbouya,13:30,3,8,.375,0,2,.000,0,1,.000,2,7,9,1,0,0,0,1,6,+5
