Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jae Crowder,36:41,6,11,.545,4,9,.444,0,0,,1,5,6,1,2,1,1,3,16,+10
Mikal Bridges,36:32,6,9,.667,4,6,.667,0,0,,1,5,6,0,2,1,0,0,16,-2
Devin Booker,35:18,10,17,.588,1,2,.500,4,7,.571,0,3,3,7,0,1,6,3,25,-2
Chris Paul,29:50,4,13,.308,2,4,.500,1,1,1.000,1,3,4,8,0,0,3,2,11,+12
Deandre Ayton,28:20,2,8,.250,0,0,,0,0,,2,7,9,3,1,2,1,3,4,-1
Cameron Payne,18:10,4,8,.500,2,3,.667,0,0,,0,1,1,2,0,0,1,3,10,-1
Dario Šarić,18:10,1,7,.143,1,5,.200,2,2,1.000,0,5,5,1,0,0,2,2,5,+11
Cameron Johnson,17:59,4,4,1.000,2,2,1.000,0,0,,0,2,2,2,0,1,1,0,10,+8
Jevon Carter,11:06,4,5,.800,1,1,1.000,0,0,,0,3,3,0,0,0,0,1,9,+13
Langston Galloway,6:24,0,2,.000,0,1,.000,0,0,,0,2,2,2,0,0,0,0,0,+6
Frank Kaminsky,1:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
