Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Khem Birch,36:06,8,10,.800,2,2,1.000,2,4,.500,3,6,9,4,2,1,2,3,20,+8
OG Anunoby,34:08,8,21,.381,4,8,.500,5,5,1.000,1,2,3,3,1,1,2,2,25,-2
Kyle Lowry,33:33,7,16,.438,5,10,.500,1,2,.500,1,4,5,7,1,1,1,4,20,-8
Malachi Flynn,32:12,6,9,.667,2,4,.500,2,2,1.000,0,6,6,4,1,0,6,3,16,-25
Pascal Siakam,31:50,5,11,.455,1,1,1.000,0,0,,1,4,5,2,1,0,2,0,11,-15
Yuta Watanabe,18:37,1,4,.250,1,3,.333,2,2,1.000,0,2,2,1,1,1,0,0,5,+1
DeAndre' Bembry,13:33,2,4,.500,0,0,,0,0,,0,1,1,2,1,1,0,3,4,-6
Rodney Hood,12:03,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,2,0,-13
Freddie Gillespie,12:02,1,1,1.000,0,0,,2,2,1.000,0,2,2,0,0,1,0,0,4,0
Stanley Johnson,10:56,2,4,.500,1,3,.333,1,1,1.000,0,0,0,3,1,0,0,2,6,-3
Jalen Harris,5:00,0,1,.000,0,0,,0,0,,1,1,2,1,0,0,1,0,0,+13
