Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,0,240,40,83,.482,16,32,.500,15,18,.833,7,29,36,27,10,6,15,19,111
DEN,1,240,44,93,.473,12,35,.343,21,26,.808,14,33,47,22,6,7,11,16,121
