Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Miles Bridges,40:49,9,17,.529,3,10,.300,2,3,.667,1,6,7,2,1,0,2,2,23,-4
Terry Rozier,36:15,7,17,.412,4,9,.444,0,0,,2,4,6,4,1,1,1,1,18,-18
Devonte' Graham,31:31,5,13,.385,5,12,.417,1,2,.500,0,2,2,7,1,1,3,0,16,-2
Jalen McDaniels,28:59,4,7,.571,1,2,.500,0,0,,0,3,3,2,1,1,0,4,9,+3
P.J. Washington,23:47,3,7,.429,2,5,.400,0,0,,1,1,2,3,1,1,0,2,8,-10
Brad Wanamaker,27:36,6,11,.545,0,2,.000,1,1,1.000,0,3,3,5,0,1,2,2,13,+2
Caleb Martin,18:39,1,3,.333,0,2,.000,2,2,1.000,0,3,3,2,0,0,0,1,4,+4
Cody Zeller,16:04,0,2,.000,0,1,.000,6,6,1.000,2,7,9,2,0,0,3,1,6,+3
Cody Martin,8:36,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,1,0,2,+1
Bismack Biyombo,7:44,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,1,2,+1
