Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,37:29,8,20,.400,1,6,.167,7,7,1.000,1,3,4,5,2,0,2,2,24,-20
Russell Westbrook,34:03,9,20,.450,3,8,.375,2,2,1.000,1,5,6,7,1,0,5,4,23,-22
Rui Hachimura,32:17,6,14,.429,1,5,.200,2,2,1.000,2,5,7,3,1,0,2,3,15,-11
Dāvis Bertāns,28:17,3,9,.333,3,9,.333,0,0,,1,3,4,0,1,0,0,3,9,-21
Alex Len,21:10,5,6,.833,1,1,1.000,0,0,,2,3,5,1,1,1,2,1,11,+2
Raul Neto,27:17,2,7,.286,1,5,.200,1,2,.500,0,6,6,4,1,0,1,2,6,-5
Deni Avdija,26:40,3,7,.429,2,6,.333,1,2,.500,1,6,7,3,0,0,2,3,9,-11
Robin Lopez,18:34,5,7,.714,0,0,,3,4,.750,3,2,5,1,0,1,0,2,13,-9
Ish Smith,4:25,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,0,0,-1
Troy Brown,2:27,1,2,.500,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,4,-3
Anthony Gill,2:27,0,0,,0,0,,1,2,.500,1,0,1,0,0,1,0,0,1,-3
Jerome Robinson,2:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Garrison Mathews,2:27,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
