Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chris Webber,42:54,9,26,.346,0,1,.000,6,11,.545,5,14,19,10,1,3,3,2,24,-5
Mike Bibby,35:47,11,19,.579,2,2,1.000,6,6,1.000,2,4,6,4,0,0,1,2,30,-2
Peja Stojaković,31:47,2,10,.200,2,5,.400,4,6,.667,2,3,5,0,0,1,1,3,10,+4
Vlade Divac,24:17,2,8,.250,0,0,,0,0,,2,3,5,3,0,1,0,2,4,-3
Doug Christie,23:41,0,3,.000,0,0,,0,0,,0,3,3,2,1,0,2,3,0,-6
Keon Clark,24:45,5,8,.625,0,0,,1,2,.500,1,4,5,1,0,1,0,1,11,0
Jim Jackson,23:17,3,6,.500,2,2,1.000,0,0,,1,2,3,1,0,0,1,2,8,-1
Hedo Türkoğlu,17:28,2,4,.500,0,0,,4,4,1.000,0,3,3,1,0,1,1,1,8,-7
Damon Jones,12:13,1,4,.250,0,2,.000,0,0,,0,2,2,0,0,0,1,1,2,-2
Scot Pollard,3:51,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0,+2
