Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cedi Osman,36:29,.530,.474,.526,.211,0.0,16.0,7.5,42.9,1.4,0.0,16.2,30.0,100,119,2.6
Collin Sexton,36:25,.591,.500,.111,.611,5.6,6.4,6.0,26.2,0.0,0.0,8.1,30.2,121,124,4.1
Isaac Okoro,35:50,.631,.636,.364,.182,2.9,13.1,7.6,5.6,0.0,0.0,0.0,14.7,131,122,-0.4
Jarrett Allen,30:48,.370,.200,.000,.800,13.3,30.4,21.3,5.1,3.4,0.0,30.7,14.0,75,111,-6.3
Dean Wade,30:28,.436,.389,.667,.333,0.0,15.4,7.2,5.8,0.0,0.0,8.8,16.4,87,122,-6.1
Brodric Thomas,24:24,.833,.833,.667,.000,8.4,9.6,8.9,0.0,2.1,0.0,25.0,7.3,126,118,-3.3
Damyean Dotson,17:41,.000,.000,.833,.000,0.0,19.9,9.3,0.0,0.0,0.0,14.3,17.5,0,121,-22.7
Isaiah Hartenstein,12:35,.200,.200,.000,.000,8.1,9.3,8.7,27.1,4.1,0.0,28.6,24.6,49,114,-14.5
Jeremiah Martin,7:23,.387,.333,.000,.667,0.0,15.9,7.4,0.0,7.0,0.0,0.0,23.3,84,106,0.3
Anderson Varejão,4:37,.000,.000,.000,.000,0.0,25.4,11.8,32.5,0.0,0.0,0.0,19.2,26,119,-18.5
Mfiondu Kabengele,3:20,.500,.500,.000,.000,30.6,35.1,32.7,0.0,0.0,0.0,0.0,26.6,115,118,4.2
