Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jerami Grant,32:24,.563,.500,.375,.375,0.0,7.8,3.1,6.3,0.0,2.8,5.1,25.0,115,115,1.1
Saddiq Bey,25:47,.489,.462,.615,.231,3.3,14.7,7.8,15.1,1.9,3.5,6.5,24.5,103,109,2.9
Delon Wright,24:54,.317,.286,.286,.286,13.5,20.3,16.2,38.4,7.8,0.0,0.0,13.1,111,97,10.2
Mason Plumlee,24:25,.506,.500,.000,.200,13.8,20.7,16.6,8.1,0.0,0.0,8.4,20.1,108,114,-3.8
Blake Griffin,23:49,.373,.222,.556,.778,0.0,15.9,6.4,6.7,0.0,0.0,0.0,20.9,91,115,-10.1
Josh Jackson,24:54,.435,.400,.500,.600,3.4,10.1,6.1,34.2,2.0,0.0,13.7,24.3,94,112,-0.4
Isaiah Stewart,23:35,.727,.833,.000,.333,17.9,26.8,21.4,8.5,2.1,7.7,22.5,15.5,115,103,3.1
Sekou Doumbouya,18:12,.250,.250,.250,.000,4.6,13.9,8.3,0.0,2.7,0.0,33.3,13.6,42,110,-13.5
Sviatoslav Mykhailiuk,15:05,.313,.313,.750,.000,5.6,8.4,6.7,11.5,0.0,0.0,20.0,27.4,62,117,-13.8
Rodney McGruder,14:32,.400,.400,.400,.000,0.0,8.7,3.5,12.1,0.0,6.2,28.6,19.9,62,113,-9.9
Saben Lee,8:34,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,10.6,0.0,4.8,0,112,-9.5
Frank Jackson,3:49,.000,.000,.500,.000,0.0,33.1,13.2,37.0,0.0,0.0,0.0,21.6,27,111,-18.0
