Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,32:24,7,16,.438,2,6,.333,5,6,.833,0,2,2,1,0,1,1,2,21,-13
Saddiq Bey,25:47,5,13,.385,2,8,.250,2,3,.667,1,3,4,2,1,1,1,1,14,+3
Delon Wright,24:54,2,7,.286,0,2,.000,1,2,.500,4,4,8,6,4,0,0,0,5,-10
Mason Plumlee,24:25,5,10,.500,0,0,,1,2,.500,4,4,8,1,0,0,1,2,11,-7
Blake Griffin,23:49,2,9,.222,0,5,.000,5,7,.714,0,3,3,1,0,0,0,3,9,-6
Josh Jackson,24:54,3,10,.300,2,5,.400,3,6,.500,1,2,3,5,1,0,2,3,11,-21
Isaiah Stewart,23:35,5,6,.833,0,0,,0,2,.000,5,5,10,1,1,2,2,3,10,-10
Sekou Doumbouya,18:12,1,4,.250,0,1,.000,0,0,,1,2,3,0,1,0,2,1,2,-7
Sviatoslav Mykhailiuk,15:05,2,8,.250,1,6,.167,0,0,,1,1,2,1,0,0,2,0,5,-11
Rodney McGruder,14:32,2,5,.400,0,2,.000,0,0,,0,1,1,1,0,1,2,0,4,-11
Saben Lee,8:34,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,1,0,+4
Frank Jackson,3:49,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,+4
