Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bojan Bogdanović,25:36,.893,.885,.308,.077,0.0,6.8,4.3,0.0,3.8,0.0,27.1,32.0,113,93,6.7
Joe Ingles,25:24,.612,.591,.727,.091,0.0,17.2,10.7,33.4,0.0,0.0,8.0,21.7,138,99,6.4
Royce O'Neale,24:31,.625,.625,.500,.000,0.0,24.9,15.6,8.7,2.0,0.0,20.0,9.1,115,93,4.1
Georges Niang,23:24,.611,.611,.778,.000,0.0,7.5,4.7,5.0,2.1,0.0,0.0,17.1,129,96,2.3
Rudy Gobert,21:37,.579,.500,.000,1.000,13.5,24.2,20.2,5.2,0.0,0.0,10.4,19.8,123,97,-1.3
Jordan Clarkson,24:40,.824,.813,.250,.313,0.0,21.2,13.3,30.3,0.0,0.0,5.2,34.5,161,98,18.1
Trent Forrest,21:26,.750,.750,.250,.000,0.0,24.4,15.3,10.6,0.0,0.0,20.0,10.4,130,97,-1.1
Miye Oni,18:55,1.000,1.000,1.000,.000,7.7,23.1,17.3,11.6,2.6,0.0,25.0,9.4,159,91,10.8
Derrick Favors,14:23,.581,.667,.000,.333,20.2,18.2,19.0,0.0,0.0,9.7,22.5,13.7,109,89,-0.3
Matt Thomas,10:24,.313,.313,.875,.000,14.0,16.8,15.7,11.6,0.0,0.0,0.0,34.1,85,99,-14.3
Jarrell Brantley,8:29,.500,.500,.400,.000,17.1,10.3,12.9,30.0,0.0,0.0,0.0,26.2,133,100,5.2
Juwan Morgan,8:00,.000,.000,.000,.000,0.0,10.9,6.8,0.0,0.0,0.0,50.0,11.1,0,101,-14.1
Ersan İlyasova,7:29,.000,.000,.500,.000,0.0,0.0,0.0,13.1,0.0,0.0,33.3,17.8,26,101,-27.0
Elijah Hughes,5:42,1.000,1.000,.667,.000,0.0,0.0,0.0,26.2,0.0,0.0,0.0,23.4,200,104,28.1
