Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bojan Bogdanović,25:36,10,13,.769,3,4,.750,1,1,1.000,0,2,2,0,2,0,5,2,24,+17
Joe Ingles,25:24,5,11,.455,3,8,.375,1,1,1.000,0,5,5,7,0,0,1,2,14,+34
Royce O'Neale,24:31,2,4,.500,1,2,.500,0,0,,0,7,7,2,1,0,1,0,5,+17
Georges Niang,23:24,4,9,.444,3,7,.429,0,0,,0,2,2,1,1,0,0,3,11,+27
Rudy Gobert,21:37,3,6,.500,0,0,,4,6,.667,2,6,8,1,0,0,1,1,10,+31
Jordan Clarkson,24:40,12,16,.750,2,4,.500,4,5,.800,0,6,6,4,0,0,1,1,30,+16
Trent Forrest,21:26,3,4,.750,0,1,.000,0,0,,0,6,6,2,0,0,1,2,6,+18
Miye Oni,18:55,2,3,.667,2,3,.667,0,0,,1,5,6,2,1,0,1,2,6,+21
Derrick Favors,14:23,2,3,.667,0,0,,0,1,.000,2,3,5,0,0,2,1,1,4,+6
Matt Thomas,10:24,2,8,.250,1,7,.143,0,0,,1,2,3,1,0,0,0,1,5,-6
Jarrell Brantley,8:29,2,5,.400,1,2,.500,0,0,,1,1,2,2,0,0,0,1,5,-4
Juwan Morgan,8:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-9
Ersan İlyasova,7:29,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,4,0,-2
Elijah Hughes,5:42,2,3,.667,2,2,1.000,0,0,,0,0,0,1,0,0,0,0,6,-6
